,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,meta_score,user_review
350,Call of Duty: Advanced Warfare,1.54,1.94,0.19,0.77,4.45,81,5.5
351,Call of Duty: Advanced Warfare,1.54,1.94,0.19,0.77,4.45,78,4.7
352,Call of Duty: Advanced Warfare,2.75,1.18,0.0,0.37,4.31,83,5.8
353,Call of Duty: Advanced Warfare,2.75,1.18,0.0,0.37,4.31,81,5.5
354,Call of Duty: Advanced Warfare,2.75,1.18,0.0,0.37,4.31,78,4.7
355,Call of Duty: Advanced Warfare,0.14,0.23,0.0,0.04,0.41,83,5.8
356,Call of Duty: Advanced Warfare,0.14,0.23,0.0,0.04,0.41,81,5.5
357,Call of Duty: Advanced Warfare,0.14,0.23,0.0,0.04,0.41,78,4.7
358,The Legend of Zelda: Ocarina of Time,4.1,1.89,1.45,0.16,7.6,99,9.1
359,The Legend of Zelda: Ocarina of Time,2.03,1.27,0.62,0.3,4.21,99,9.1
360,Call of Duty: World at War,4.79,1.9,0.0,0.69,7.37,85,7.7
361,Call of Duty: World at War,4.79,1.9,0.0,0.69,7.37,84,7.6
362,Call of Duty: World at War,4.79,1.9,0.0,0.69,7.37,83,7.6
363,Call of Duty: World at War,4.79,1.9,0.0,0.69,7.37,83,7.6
364,Call of Duty: World at War,4.79,1.9,0.0,0.69,7.37,75,7.4
365,Call of Duty: World at War,2.72,1.87,0.0,0.84,5.43,85,7.7
366,Call of Duty: World at War,2.72,1.87,0.0,0.84,5.43,84,7.6
367,Call of Duty: World at War,2.72,1.87,0.0,0.84,5.43,83,7.6
368,Call of Duty: World at War,2.72,1.87,0.0,0.84,5.43,83,7.6
369,Call of Duty: World at War,2.72,1.87,0.0,0.84,5.43,75,7.4
370,Call of Duty: World at War,1.2,0.59,0.0,0.19,1.97,85,7.7
371,Call of Duty: World at War,1.2,0.59,0.0,0.19,1.97,84,7.6
372,Call of Duty: World at War,1.2,0.59,0.0,0.19,1.97,83,7.6
373,Call of Duty: World at War,1.2,0.59,0.0,0.19,1.97,83,7.6
374,Call of Duty: World at War,1.2,0.59,0.0,0.19,1.97,75,7.4
375,Call of Duty: World at War,0.57,0.26,0.0,0.08,0.91,85,7.7
376,Call of Duty: World at War,0.57,0.26,0.0,0.08,0.91,84,7.6
377,Call of Duty: World at War,0.57,0.26,0.0,0.08,0.91,83,7.6
378,Call of Duty: World at War,0.57,0.26,0.0,0.08,0.91,83,7.6
379,Call of Duty: World at War,0.57,0.26,0.0,0.08,0.91,75,7.4
380,Call of Duty: World at War,0.02,0.13,0.0,0.03,0.19,85,7.7
381,Call of Duty: World at War,0.02,0.13,0.0,0.03,0.19,84,7.6
382,Call of Duty: World at War,0.02,0.13,0.0,0.03,0.19,83,7.6
383,Call of Duty: World at War,0.02,0.13,0.0,0.03,0.19,83,7.6
384,Call of Duty: World at War,0.02,0.13,0.0,0.03,0.19,75,7.4
385,Battlefield 3,4.46,2.13,0.06,0.69,7.34,89,7.6
386,Battlefield 3,4.46,2.13,0.06,0.69,7.34,85,7.5
387,Battlefield 3,4.46,2.13,0.06,0.69,7.34,84,7.5
388,Battlefield 3,2.85,2.93,0.35,1.1,7.23,89,7.6
389,Battlefield 3,2.85,2.93,0.35,1.1,7.23,85,7.5
390,Battlefield 3,2.85,2.93,0.35,1.1,7.23,84,7.5
391,Battlefield 3,0.89,1.43,0.0,0.48,2.79,89,7.6
392,Battlefield 3,0.89,1.43,0.0,0.48,2.79,85,7.5
393,Battlefield 3,0.89,1.43,0.0,0.48,2.79,84,7.5
394,The Legend of Zelda: Twilight Princess,3.83,2.19,0.6,0.7,7.31,96,8.9
395,The Legend of Zelda: Twilight Princess,3.83,2.19,0.6,0.7,7.31,95,9.0
396,The Legend of Zelda: Twilight Princess,1.15,0.36,0.04,0.04,1.59,96,8.9
397,The Legend of Zelda: Twilight Princess,1.15,0.36,0.04,0.04,1.59,95,9.0
398,Just Dance,3.51,3.03,0.0,0.73,7.27,49,7.8
399,Need for Speed Underground,3.27,2.83,0.08,1.02,7.2,85,8.6
400,Need for Speed Underground,3.27,2.83,0.08,1.02,7.2,83,8.2
401,Need for Speed Underground,3.27,2.83,0.08,1.02,7.2,83,8.4
402,Need for Speed Underground,3.27,2.83,0.08,1.02,7.2,77,8.0
403,Need for Speed Underground,1.09,0.55,0.0,0.07,1.71,85,8.6
404,Need for Speed Underground,1.09,0.55,0.0,0.07,1.71,83,8.2
405,Need for Speed Underground,1.09,0.55,0.0,0.07,1.71,83,8.4
406,Need for Speed Underground,1.09,0.55,0.0,0.07,1.71,77,8.0
407,Need for Speed Underground,0.69,0.48,0.01,0.03,1.21,85,8.6
408,Need for Speed Underground,0.69,0.48,0.01,0.03,1.21,83,8.2
409,Need for Speed Underground,0.69,0.48,0.01,0.03,1.21,83,8.4
410,Need for Speed Underground,0.69,0.48,0.01,0.03,1.21,77,8.0
411,Need for Speed Underground,0.21,0.08,0.0,0.01,0.29,85,8.6
412,Need for Speed Underground,0.21,0.08,0.0,0.01,0.29,83,8.2
413,Need for Speed Underground,0.21,0.08,0.0,0.01,0.29,83,8.4
414,Need for Speed Underground,0.21,0.08,0.0,0.01,0.29,77,8.0
415,Need for Speed Underground,0.0,0.04,0.0,0.01,0.05,85,8.6
416,Need for Speed Underground,0.0,0.04,0.0,0.01,0.05,83,8.2
417,Need for Speed Underground,0.0,0.04,0.0,0.01,0.05,83,8.4
418,Need for Speed Underground,0.0,0.04,0.0,0.01,0.05,77,8.0
419,Tekken 3,3.27,2.22,1.4,0.29,7.16,96,9.1
420,Crash Bandicoot 3: Warped,3.68,1.75,1.42,0.28,7.13,91,9.0
421,Super Smash Bros. Melee,4.41,1.04,1.39,0.22,7.07,92,9.1
422,Mario Kart 8,3.13,2.07,1.27,0.49,6.96,88,8.8
423,Fallout 4,2.47,3.15,0.24,1.1,6.96,88,6.5
424,Fallout 4,2.47,3.15,0.24,1.1,6.96,87,6.7
425,Fallout 4,2.47,3.15,0.24,1.1,6.96,84,5.6
426,Fallout 4,2.45,1.26,0.01,0.37,4.09,88,6.5
427,Fallout 4,2.45,1.26,0.01,0.37,4.09,87,6.7
428,Fallout 4,2.45,1.26,0.01,0.37,4.09,84,5.6
429,Fallout 4,0.5,0.63,0.0,0.1,1.23,88,6.5
430,Fallout 4,0.5,0.63,0.0,0.1,1.23,87,6.7
431,Fallout 4,0.5,0.63,0.0,0.1,1.23,84,5.6
432,Mario Kart: Double Dash!!,4.12,1.77,0.87,0.19,6.95,87,8.6
433,Just Dance 4,4.14,2.21,0.0,0.56,6.91,77,7.7
434,Just Dance 4,4.14,2.21,0.0,0.56,6.91,74,7.7
435,Just Dance 4,4.14,2.21,0.0,0.56,6.91,66,7.9
436,Just Dance 4,0.9,0.2,0.0,0.08,1.19,77,7.7
437,Just Dance 4,0.9,0.2,0.0,0.08,1.19,74,7.7
438,Just Dance 4,0.9,0.2,0.0,0.08,1.19,66,7.9
439,Just Dance 4,0.26,0.12,0.0,0.06,0.44,77,7.7
440,Just Dance 4,0.26,0.12,0.0,0.06,0.44,74,7.7
441,Just Dance 4,0.26,0.12,0.0,0.06,0.44,66,7.9
442,Just Dance 4,0.22,0.14,0.0,0.03,0.39,77,7.7
443,Just Dance 4,0.22,0.14,0.0,0.03,0.39,74,7.7
444,Just Dance 4,0.22,0.14,0.0,0.03,0.39,66,7.9
445,FIFA 14,0.78,4.32,0.07,1.73,6.9,88,5.8
446,FIFA 14,0.78,4.32,0.07,1.73,6.9,87,6.3
447,FIFA 14,0.78,4.32,0.07,1.73,6.9,86,4.4
448,FIFA 14,0.78,4.32,0.07,1.73,6.9,84,4.3
449,FIFA 14,0.92,2.93,0.01,0.46,4.31,88,5.8
450,FIFA 14,0.92,2.93,0.01,0.46,4.31,87,6.3
451,FIFA 14,0.92,2.93,0.01,0.46,4.31,86,4.4
452,FIFA 14,0.92,2.93,0.01,0.46,4.31,84,4.3
453,FIFA 14,0.61,1.85,0.11,0.33,2.9,88,5.8
454,FIFA 14,0.61,1.85,0.11,0.33,2.9,87,6.3
455,FIFA 14,0.61,1.85,0.11,0.33,2.9,86,4.4
456,FIFA 14,0.61,1.85,0.11,0.33,2.9,84,4.3
457,FIFA 14,0.41,0.66,0.0,0.12,1.19,88,5.8
458,FIFA 14,0.41,0.66,0.0,0.12,1.19,87,6.3
459,FIFA 14,0.41,0.66,0.0,0.12,1.19,86,4.4
460,FIFA 14,0.41,0.66,0.0,0.12,1.19,84,4.3
461,FIFA 14,0.11,0.25,0.01,0.13,0.5,88,5.8
462,FIFA 14,0.11,0.25,0.01,0.13,0.5,87,6.3
463,FIFA 14,0.11,0.25,0.01,0.13,0.5,86,4.4
464,FIFA 14,0.11,0.25,0.01,0.13,0.5,84,4.3
465,FIFA 14,0.01,0.36,0.0,0.06,0.43,88,5.8
466,FIFA 14,0.01,0.36,0.0,0.06,0.43,87,6.3
467,FIFA 14,0.01,0.36,0.0,0.06,0.43,86,4.4
468,FIFA 14,0.01,0.36,0.0,0.06,0.43,84,4.3
469,FIFA 14,0.0,0.38,0.0,0.05,0.43,88,5.8
470,FIFA 14,0.0,0.38,0.0,0.05,0.43,87,6.3
471,FIFA 14,0.0,0.38,0.0,0.05,0.43,86,4.4
472,FIFA 14,0.0,0.38,0.0,0.05,0.43,84,4.3
473,FIFA 14,0.0,0.23,0.0,0.03,0.25,88,5.8
474,FIFA 14,0.0,0.23,0.0,0.03,0.25,87,6.3
475,FIFA 14,0.0,0.23,0.0,0.03,0.25,86,4.4
476,FIFA 14,0.0,0.23,0.0,0.03,0.25,84,4.3
477,FIFA 14,0.0,0.16,0.0,0.07,0.23,88,5.8
478,FIFA 14,0.0,0.16,0.0,0.07,0.23,87,6.3
479,FIFA 14,0.0,0.16,0.0,0.07,0.23,86,4.4
480,FIFA 14,0.0,0.16,0.0,0.07,0.23,84,4.3
481,Need for Speed Underground 2,2.71,3.02,0.08,1.09,6.9,82,8.6
482,Need for Speed Underground 2,2.71,3.02,0.08,1.09,6.9,77,8.6
483,Need for Speed Underground 2,2.71,3.02,0.08,1.09,6.9,72,7.8
484,Need for Speed Underground 2,2.71,3.02,0.08,1.09,6.9,65,7.0
485,Need for Speed Underground 2,1.38,0.8,0.0,0.1,2.28,82,8.6
486,Need for Speed Underground 2,1.38,0.8,0.0,0.1,2.28,77,8.6
487,Need for Speed Underground 2,1.38,0.8,0.0,0.1,2.28,72,7.8
488,Need for Speed Underground 2,1.38,0.8,0.0,0.1,2.28,65,7.0
489,Need for Speed Underground 2,0.7,0.39,0.01,0.03,1.14,82,8.6
490,Need for Speed Underground 2,0.7,0.39,0.01,0.03,1.14,77,8.6
491,Need for Speed Underground 2,0.7,0.39,0.01,0.03,1.14,72,7.8
492,Need for Speed Underground 2,0.7,0.39,0.01,0.03,1.14,65,7.0
493,Need for Speed Underground 2,0.31,0.12,0.0,0.01,0.43,82,8.6
494,Need for Speed Underground 2,0.31,0.12,0.0,0.01,0.43,77,8.6
495,Need for Speed Underground 2,0.31,0.12,0.0,0.01,0.43,72,7.8
496,Need for Speed Underground 2,0.31,0.12,0.0,0.01,0.43,65,7.0
497,Need for Speed Underground 2,0.11,0.02,0.0,0.01,0.14,82,8.6
498,Need for Speed Underground 2,0.11,0.02,0.0,0.01,0.14,77,8.6
499,Need for Speed Underground 2,0.11,0.02,0.0,0.01,0.14,72,7.8
500,Need for Speed Underground 2,0.11,0.02,0.0,0.01,0.14,65,7.0
501,Need for Speed Underground 2,0.0,0.06,0.0,0.01,0.08,82,8.6
502,Need for Speed Underground 2,0.0,0.06,0.0,0.01,0.08,77,8.6
503,Need for Speed Underground 2,0.0,0.06,0.0,0.01,0.08,72,7.8
504,Need for Speed Underground 2,0.0,0.06,0.0,0.01,0.08,65,7.0
505,Uncharted 3: Drake's Deception,2.77,2.8,0.19,1.06,6.83,92,8.4
506,Gears of War 2,4.15,1.92,0.06,0.64,6.76,93,7.9
507,Uncharted 2: Among Thieves,3.27,2.25,0.21,1.0,6.73,96,8.8
508,Big Brain Academy,1.67,2.78,1.6,0.62,6.67,74,7.5
509,Red Dead Redemption,2.79,2.61,0.17,1.03,6.6,95,8.9
510,Red Dead Redemption,2.79,2.61,0.17,1.03,6.6,95,9.0
511,Red Dead Redemption,3.7,1.97,0.09,0.57,6.34,95,8.9
512,Red Dead Redemption,3.7,1.97,0.09,0.57,6.34,95,9.0
513,FIFA 15,0.79,4.29,0.05,1.47,6.59,82,5.4
514,FIFA 15,0.79,4.29,0.05,1.47,6.59,82,4.5
515,FIFA 15,0.79,4.29,0.05,1.47,6.59,82,5.6
516,FIFA 15,0.57,3.14,0.04,1.07,4.82,82,5.4
517,FIFA 15,0.57,3.14,0.04,1.07,4.82,82,4.5
518,FIFA 15,0.57,3.14,0.04,1.07,4.82,82,5.6
519,FIFA 15,0.78,2.02,0.0,0.3,3.11,82,5.4
520,FIFA 15,0.78,2.02,0.0,0.3,3.11,82,4.5
521,FIFA 15,0.78,2.02,0.0,0.3,3.11,82,5.6
522,FIFA 15,0.6,1.41,0.0,0.14,2.15,82,5.4
523,FIFA 15,0.6,1.41,0.0,0.14,2.15,82,4.5
524,FIFA 15,0.6,1.41,0.0,0.14,2.15,82,5.6
525,FIFA 15,0.13,0.48,0.04,0.19,0.84,82,5.4
526,FIFA 15,0.13,0.48,0.04,0.19,0.84,82,4.5
527,FIFA 15,0.13,0.48,0.04,0.19,0.84,82,5.6
528,FIFA 15,0.24,0.46,0.0,0.06,0.76,82,5.4
529,FIFA 15,0.24,0.46,0.0,0.06,0.76,82,4.5
530,FIFA 15,0.24,0.46,0.0,0.06,0.76,82,5.6
531,FIFA 15,0.09,0.33,0.0,0.03,0.45,82,5.4
532,FIFA 15,0.09,0.33,0.0,0.03,0.45,82,4.5
533,FIFA 15,0.09,0.33,0.0,0.03,0.45,82,5.6
534,FIFA 15,0.0,0.27,0.0,0.03,0.3,82,5.4
535,FIFA 15,0.0,0.27,0.0,0.03,0.3,82,4.5
536,FIFA 15,0.0,0.27,0.0,0.03,0.3,82,5.6
537,Donkey Kong Country Returns,3.25,1.84,1.03,0.47,6.59,87,8.6
538,Donkey Kong Country Returns,0.73,0.62,0.4,0.12,1.87,87,8.6
539,Assassin's Creed III,2.64,2.56,0.16,1.14,6.5,85,7.2
540,Assassin's Creed III,2.64,2.56,0.16,1.14,6.5,85,6.9
541,Assassin's Creed III,2.64,2.56,0.16,1.14,6.5,84,6.8
542,Assassin's Creed III,2.64,2.56,0.16,1.14,6.5,80,6.4
543,Assassin's Creed III,3.13,1.71,0.03,0.44,5.3,85,7.2
544,Assassin's Creed III,3.13,1.71,0.03,0.44,5.3,85,6.9
545,Assassin's Creed III,3.13,1.71,0.03,0.44,5.3,84,6.8
546,Assassin's Creed III,3.13,1.71,0.03,0.44,5.3,80,6.4
547,Assassin's Creed III,0.28,0.53,0.0,0.13,0.94,85,7.2
548,Assassin's Creed III,0.28,0.53,0.0,0.13,0.94,85,6.9
549,Assassin's Creed III,0.28,0.53,0.0,0.13,0.94,84,6.8
550,Assassin's Creed III,0.28,0.53,0.0,0.13,0.94,80,6.4
551,Assassin's Creed III,0.19,0.13,0.0,0.03,0.36,85,7.2
552,Assassin's Creed III,0.19,0.13,0.0,0.03,0.36,85,6.9
553,Assassin's Creed III,0.19,0.13,0.0,0.03,0.36,84,6.8
554,Assassin's Creed III,0.19,0.13,0.0,0.03,0.36,80,6.4
555,Halo: Combat Evolved,4.98,1.3,0.08,0.07,6.43,97,8.7
556,Halo: Combat Evolved,4.98,1.3,0.08,0.07,6.43,83,7.7
557,Halo: Combat Evolved,0.01,0.02,0.0,0.01,0.04,97,8.7
558,Halo: Combat Evolved,0.01,0.02,0.0,0.01,0.04,83,7.7
559,Kingdom Hearts,3.64,1.2,1.49,0.07,6.4,85,8.8
560,Kingdom Hearts,0.9,0.37,0.25,0.24,1.75,85,8.8
561,Halo 3: ODST,4.34,1.35,0.06,0.61,6.36,83,7.6
562,Super Mario Sunshine,4.01,1.26,0.87,0.17,6.31,92,8.4
563,World of Warcraft,0.07,6.21,0.0,0.0,6.28,93,7.4
564,Driver,3.11,2.8,0.02,0.33,6.27,87,8.0
565,Kinect Sports,3.92,1.78,0.03,0.51,6.24,73,7.6
566,Gears of War 3,4.05,1.62,0.07,0.49,6.24,91,8.1
567,Gears of War,3.54,1.9,0.07,0.6,6.11,94,8.4
568,Gears of War,3.54,1.9,0.07,0.6,6.11,87,7.7
569,Gears of War,0.0,0.01,0.0,0.0,0.02,94,8.4
570,Gears of War,0.0,0.01,0.0,0.0,0.02,87,7.7
571,Metal Gear Solid 2: Sons of Liberty,2.45,2.01,0.87,0.72,6.05,96,8.8
572,Sonic the Hedgehog 2,4.47,1.2,0.16,0.19,6.03,82,7.8
573,Metal Gear Solid 4: Guns of the Patriots,2.63,1.74,0.83,0.83,6.03,94,8.8
574,Metal Gear Solid,3.18,1.83,0.78,0.24,6.03,94,9.2
575,Metal Gear Solid,3.18,1.83,0.78,0.24,6.03,83,8.9
576,Metal Gear Solid,0.0,0.0,0.07,0.0,0.07,94,9.2
577,Metal Gear Solid,0.0,0.0,0.07,0.0,0.07,83,8.9
578,The Last of Us,2.41,2.28,0.28,1.01,5.99,95,9.2
579,The Last of Us,1.78,1.87,0.07,0.82,4.55,95,9.2
580,Final Fantasy XII,1.88,0.0,2.33,1.74,5.95,92,7.6
581,LittleBigPlanet,2.8,2.05,0.17,0.9,5.92,95,6.8
582,LittleBigPlanet,2.8,2.05,0.17,0.9,5.92,87,7.8
583,LittleBigPlanet,0.64,1.24,0.01,0.69,2.58,95,6.8
584,LittleBigPlanet,0.64,1.24,0.01,0.69,2.58,87,7.8
585,Dragon Quest IX: Sentinels of the Starry Skies,0.66,0.69,4.35,0.15,5.84,87,8.6
586,LEGO Star Wars: The Complete Saga,3.66,1.63,0.0,0.53,5.83,80,8.7
587,LEGO Star Wars: The Complete Saga,3.66,1.63,0.0,0.53,5.83,80,7.9
588,LEGO Star Wars: The Complete Saga,3.66,1.63,0.0,0.53,5.83,80,6.4
589,LEGO Star Wars: The Complete Saga,3.66,1.63,0.0,0.53,5.83,80,7.2
590,LEGO Star Wars: The Complete Saga,2.89,1.54,0.0,0.46,4.9,80,8.7
591,LEGO Star Wars: The Complete Saga,2.89,1.54,0.0,0.46,4.9,80,7.9
592,LEGO Star Wars: The Complete Saga,2.89,1.54,0.0,0.46,4.9,80,6.4
593,LEGO Star Wars: The Complete Saga,2.89,1.54,0.0,0.46,4.9,80,7.2
594,LEGO Star Wars: The Complete Saga,1.53,0.87,0.0,0.24,2.64,80,8.7
595,LEGO Star Wars: The Complete Saga,1.53,0.87,0.0,0.24,2.64,80,7.9
596,LEGO Star Wars: The Complete Saga,1.53,0.87,0.0,0.24,2.64,80,6.4
597,LEGO Star Wars: The Complete Saga,1.53,0.87,0.0,0.24,2.64,80,7.2
598,LEGO Star Wars: The Complete Saga,1.02,0.97,0.0,0.39,2.38,80,8.7
599,LEGO Star Wars: The Complete Saga,1.02,0.97,0.0,0.39,2.38,80,7.9
600,LEGO Star Wars: The Complete Saga,1.02,0.97,0.0,0.39,2.38,80,6.4
601,LEGO Star Wars: The Complete Saga,1.02,0.97,0.0,0.39,2.38,80,7.2
602,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,93,8.7
603,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,91,8.9
604,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,89,9.0
605,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,89,8.8
606,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,89,9.2
607,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,77,9.2
608,Resident Evil 2,1.88,1.47,2.02,0.45,5.82,59,8.7
609,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,93,8.7
610,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,91,8.9
611,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,89,9.0
612,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,89,8.8
613,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,89,9.2
614,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,77,9.2
615,Resident Evil 2,0.39,0.09,0.07,0.01,0.56,59,8.7
616,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,93,8.7
617,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,91,8.9
618,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,89,9.0
619,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,89,8.8
620,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,89,9.2
621,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,77,9.2
622,Resident Evil 2,0.04,0.01,0.0,0.0,0.06,59,8.7
623,Tekken 2,2.26,1.89,1.36,0.23,5.74,89,8.3
624,Cooking Mama,3.13,1.94,0.07,0.58,5.72,67,7.3
625,Destiny,2.49,2.05,0.16,0.96,5.65,76,6.1
626,Destiny,2.49,2.05,0.16,0.96,5.65,75,5.5
627,Destiny,2.13,0.92,0.0,0.23,3.28,76,6.1
628,Destiny,2.13,0.92,0.0,0.23,3.28,75,5.5
629,Destiny,1.3,0.49,0.0,0.16,1.95,76,6.1
630,Destiny,1.3,0.49,0.0,0.16,1.95,75,5.5
631,Destiny,0.67,0.66,0.12,0.27,1.73,76,6.1
632,Destiny,0.67,0.66,0.12,0.27,1.73,75,5.5
633,Assassin's Creed II,2.54,1.95,0.21,0.87,5.57,91,8.7
634,Assassin's Creed II,2.54,1.95,0.21,0.87,5.57,90,8.8
635,Assassin's Creed II,2.54,1.95,0.21,0.87,5.57,86,7.4
636,Assassin's Creed II,3.1,1.56,0.08,0.51,5.27,91,8.7
637,Assassin's Creed II,3.1,1.56,0.08,0.51,5.27,90,8.8
638,Assassin's Creed II,3.1,1.56,0.08,0.51,5.27,86,7.4
639,Assassin's Creed II,0.01,0.45,0.0,0.11,0.57,91,8.7
640,Assassin's Creed II,0.01,0.45,0.0,0.11,0.57,90,8.8
641,Assassin's Creed II,0.01,0.45,0.0,0.11,0.57,86,7.4
642,Super Smash Bros.,2.95,0.6,1.97,0.04,5.55,79,8.7
643,Assassin's Creed,3.28,1.65,0.07,0.55,5.55,81,7.6
644,Assassin's Creed,3.28,1.65,0.07,0.55,5.55,81,7.3
645,Assassin's Creed,1.91,2.0,0.09,0.83,4.83,81,7.6
646,Assassin's Creed,1.91,2.0,0.09,0.83,4.83,81,7.3
647,Assassin's Creed,0.01,0.83,0.0,0.08,0.92,81,7.6
648,Assassin's Creed,0.01,0.83,0.0,0.08,0.92,81,7.3
649,Batman: Arkham City,2.7,1.91,0.11,0.8,5.53,96,8.8
650,Batman: Arkham City,2.7,1.91,0.11,0.8,5.53,94,8.8
651,Batman: Arkham City,2.7,1.91,0.11,0.8,5.53,91,8.7
652,Batman: Arkham City,2.99,1.31,0.04,0.41,4.76,96,8.8
653,Batman: Arkham City,2.99,1.31,0.04,0.41,4.76,94,8.8
654,Batman: Arkham City,2.99,1.31,0.04,0.41,4.76,91,8.7
655,Batman: Arkham City,0.16,0.28,0.0,0.09,0.53,96,8.8
656,Batman: Arkham City,0.16,0.28,0.0,0.09,0.53,94,8.8
657,Batman: Arkham City,0.16,0.28,0.0,0.09,0.53,91,8.7
658,Batman: Arkham City,0.17,0.18,0.0,0.03,0.38,96,8.8
659,Batman: Arkham City,0.17,0.18,0.0,0.03,0.38,94,8.8
660,Batman: Arkham City,0.17,0.18,0.0,0.03,0.38,91,8.7
661,Forza Motorsport 3,2.99,1.92,0.1,0.51,5.51,92,8.1
662,Monster Hunter Freedom Unite,0.47,0.57,4.13,0.34,5.5,81,8.5
663,Super Mario Advance,3.14,1.24,0.91,0.2,5.49,84,7.3
664,Crash Bandicoot: The Wrath of Cortex,2.07,2.29,0.24,0.82,5.42,70,7.7
665,Crash Bandicoot: The Wrath of Cortex,2.07,2.29,0.24,0.82,5.42,66,7.2
666,Crash Bandicoot: The Wrath of Cortex,2.07,2.29,0.24,0.82,5.42,62,6.9
667,Crash Bandicoot: The Wrath of Cortex,0.59,0.57,0.0,0.07,1.23,70,7.7
668,Crash Bandicoot: The Wrath of Cortex,0.59,0.57,0.0,0.07,1.23,66,7.2
669,Crash Bandicoot: The Wrath of Cortex,0.59,0.57,0.0,0.07,1.23,62,6.9
670,Crash Bandicoot: The Wrath of Cortex,0.46,0.12,0.0,0.02,0.59,70,7.7
671,Crash Bandicoot: The Wrath of Cortex,0.46,0.12,0.0,0.02,0.59,66,7.2
672,Crash Bandicoot: The Wrath of Cortex,0.46,0.12,0.0,0.02,0.59,62,6.9
673,Final Fantasy XIII,1.74,1.24,1.87,0.52,5.36,83,7.2
674,Final Fantasy XIII,1.74,1.24,1.87,0.52,5.36,82,6.1
675,Final Fantasy XIII,1.27,0.68,0.01,0.2,2.17,83,7.2
676,Final Fantasy XIII,1.27,0.68,0.01,0.2,2.17,82,6.1
677,Final Fantasy IX,1.62,0.77,2.78,0.14,5.3,94,9.0
678,Final Fantasy IX,1.62,0.77,2.78,0.14,5.3,85,8.5
679,Final Fantasy IX,1.62,0.77,2.78,0.14,5.3,84,8.8
680,Final Fantasy IX,1.62,0.77,2.78,0.14,5.3,76,7.4
681,Final Fantasy X-2,1.92,1.08,2.11,0.17,5.29,85,7.5
682,Donkey Kong 64,3.33,0.79,1.09,0.06,5.27,90,8.6
683,Professor Layton and the Curious Village,1.22,2.48,1.03,0.52,5.26,85,8.5
684,Madden NFL 2004,4.26,0.26,0.01,0.71,5.23,94,8.3
685,Madden NFL 2004,4.26,0.26,0.01,0.71,5.23,94,7.2
686,Madden NFL 2004,4.26,0.26,0.01,0.71,5.23,92,7.6
687,Madden NFL 2004,4.26,0.26,0.01,0.71,5.23,91,7.1
688,Madden NFL 2004,4.26,0.26,0.01,0.71,5.23,70,6.6
689,Madden NFL 2004,1.02,0.02,0.0,0.05,1.09,94,8.3
690,Madden NFL 2004,1.02,0.02,0.0,0.05,1.09,94,7.2
691,Madden NFL 2004,1.02,0.02,0.0,0.05,1.09,92,7.6
692,Madden NFL 2004,1.02,0.02,0.0,0.05,1.09,91,7.1
693,Madden NFL 2004,1.02,0.02,0.0,0.05,1.09,70,6.6
694,Madden NFL 2004,0.4,0.1,0.0,0.01,0.51,94,8.3
695,Madden NFL 2004,0.4,0.1,0.0,0.01,0.51,94,7.2
696,Madden NFL 2004,0.4,0.1,0.0,0.01,0.51,92,7.6
697,Madden NFL 2004,0.4,0.1,0.0,0.01,0.51,91,7.1
698,Madden NFL 2004,0.4,0.1,0.0,0.01,0.51,70,6.6
699,Madden NFL 2004,0.22,0.08,0.0,0.01,0.31,94,8.3
700,Madden NFL 2004,0.22,0.08,0.0,0.01,0.31,94,7.2
701,Madden NFL 2004,0.22,0.08,0.0,0.01,0.31,92,7.6
702,Madden NFL 2004,0.22,0.08,0.0,0.01,0.31,91,7.1
703,Madden NFL 2004,0.22,0.08,0.0,0.01,0.31,70,6.6
704,Dragon Quest VIII: Journey of the Cursed King,0.65,0.75,3.61,0.2,5.21,89,8.7
705,Dragon Quest VIII: Journey of the Cursed King,0.65,0.75,3.61,0.2,5.21,85,8.6
706,Dragon Quest VIII: Journey of the Cursed King,0.0,0.0,0.86,0.0,0.86,89,8.7
707,Dragon Quest VIII: Journey of the Cursed King,0.0,0.0,0.86,0.0,0.86,85,8.6
708,Diablo III,2.43,2.15,0.0,0.62,5.2,88,4.1
709,Diablo III,2.43,2.15,0.0,0.62,5.2,87,6.7
710,Diablo III,2.43,2.15,0.0,0.62,5.2,86,6.4
711,Diablo III,0.71,0.83,0.15,0.35,2.05,88,4.1
712,Diablo III,0.71,0.83,0.15,0.35,2.05,87,6.7
